,message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
440,289057,เสียงรบกวน,12,กรุงเทพมหานคร,"ขอร้องทุกข์ต่อกรุงเทพมหานคร กรณีมีผู้อาศัยภายในอาคารสวัสดิการบ้านพักภายในวิทยาลัยป้องกันราชอาณาจักร บ้านเลขที่ 72/21 แฟลต 3 ชั้น 4 มีพฤติกรรมสร้างความรำคานให้แก่ผู้พักอาศัยอื่น บริเวณอาคารพาณิชย์ติดกับสถานที่ราชการ ตำครกหิน ทำอาหารเสียงดัง ตั้งแต่ 4:30 น., 7:00 น., 9:00 น., 13:00 น., 15:00 น., 19:00 น., 22:30 น. ทั้งวันทั้งคืนชอบทำแต่อาหาร ตำครกหินทุกครั้งที่ทำอาหาร โดยในแต่ละวัน มีความถี่และบ่อยครั้งเกินไป ส่งเสียงดังรบกวนผู้อื่นทุกวัน",2022-BCW8P7,"['100.55810', '13.77921']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3af36691281c244185fd70a8a2060e47627b4bb1.jpg,,64 ถนน วิภาวดีรังสิต แขวง ดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,2022-12-06 17:09:32.726387+00,{เสียงรบกวน},report,,0,รอรับเรื่อง
441,289053,สะพาน,12,กรุงเทพมหานคร,"วันนี้ (6 ธันวาคม) เวลาประมาณ 19.00 น. ที่สกายวอล์คแยกสาทร-นราธิวาส (สะพานช่องนนทรี) ขณะที่พนักงานออฟฟิศที่ทำงานในย่านนั้น รวมทั้งที่ต้องเปลี่ยนรถโดยสาร ต่างเร่งรีบเดินทางกลับบ้านไปพักผ่อนหลังจากเลิกงาน ในบริเวณเดียวกันชายไร้บ้านคนหนึ่ง อาศัยทางเชื่อมดังกล่าว เป็นที่พักเพื่อหลับนอน เป็นภาพผู้คนในเมืองหลวงกทม.ส่วนหนึ่ง ที่ปรากฏให้เห็นอยู่ในวิถีชีวิตรายวันในหลายพื้นที่เช่นกัน 

#TheStandardNews",2022-CUZZDK,"['100.52942', '13.72351']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/741771082ee0d825386249515d2bd9857f8f4164.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c0c0dba7bbdd6ed8903666450a007f10389ba497.jpg,BTS Chong Nonsi Station PGFH+9Q7 แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,บางรัก,สีลม,กรุงเทพมหานคร,2022-12-06 16:54:32.395943+00,{สะพาน},finish,4,0,เสร็จสิ้น
442,289052,,82,กรุงเทพโปร่งใส,"https://th-live.tv/ แอพพลิเคชั่นใต้ดิน Thlive
เปิดเล่นการพนันออนไลน์ โชว์อนาจาร 18 บวก ถอดหมด ตลอด 24 ชั่วโมง",2022-N4379E,"['100.56495', '13.88028']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/860af6884f7b8e017791305c9fd0039584d8af13.jpg,,VHJ7+4X7 แขวง ทุ่งสองห้อง เขต หลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,หลักสี่,ทุ่งสองห้อง,กรุงเทพมหานคร,2022-12-06 16:53:56.356116+00,{},inprogress,,0,ส่งต่อ(ใหม่)
443,289047,สัตว์จรจัด,6,กรุงเทพมหานคร,ร้าน18หมาล่าเอารถมาจอดหน้าบ้านคนอื่น ทำไมไม่จอดหน้าบ้านตัวเอง,2022-H7MF9A,"['100.58796', '13.82400']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d7a86216a0447a6bfd5c31bfa44b86e55b2bde93.jpg,,RHFQ+G4X ซอย รัชดาภิเษก 36 แยก 9-3-2 แขวง จันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จันทรเกษม,กรุงเทพมหานคร,2022-12-06 16:36:08.093917+00,{สัตว์จรจัด},inprogress,,0,รอรับเรื่อง
444,289045,"จราจร,ความปลอดภัย",12,กรุงเทพมหานคร,แยกไฟแดงสายไหม 56 มีหลุมลึก ขนาดใหญ่ รถมอไซค์สัญจรไปมา หวั่นเกิดอุบัติเหตุ รวมถึงรถบรรทุกวิ่งผ่าน,2022-NNQU88,"['100.65951', '13.92117']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b1d9a371bdd3a2684a6cd95a57e47c17a4bb7d58.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/867db893cda1dcbe156c14eeca493b78c300488b.jpg,555 ซอย สายไหม 54/1 แขวง สายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,2022-12-06 16:25:26.293948+00,"{จราจร,ความปลอดภัย}",finish,4,0,เสร็จสิ้น
445,289044,ความสะอาด,5,กรุงเทพมหานคร,เก็บขยะ,2022-N6H27K,"['100.40663', '13.63162']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/5efc97fd28cfc014153d6a442b1a6a45858b67b6.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/dd0ac3c74b3375cfd14ba8aeb7d5f3b105a1f6ec.jpg,23 ซอย บางกระดี่ 1 แยก 8 แขวง แสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,บางขุนเทียน,แสมดำ,กรุงเทพมหานคร,2022-12-06 16:19:57.908605+00,{ความสะอาด},finish,5,0,เสร็จสิ้น
446,289043,เสียงรบกวน,12,กรุงเทพมหานคร,เรื่อง เปิดร้านอาหารดนตรีสด(บาร์) ร้านโล่ง เสียงดังมาก เวลา 22.00-01.30 ติดข้างกับบ้านเรือนประชาชน,2022-FF9EAW,"['100.69911', '13.85991']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b38f571b62fe8bef0aa52535a360633096deeee5.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c18b4338f230cce2c67b9363833745a300ce0fe3.jpg,125 ถนน เลียบคลองสอง แขวง บางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,คลองสามวา,บางชัน,กรุงเทพมหานคร,2022-12-06 16:17:16.782666+00,{เสียงรบกวน},inprogress,,0,กำลังดำเนินการ
447,289041,เสียงรบกวน,12,กรุงเทพมหานคร,เรื่อง เปิดร้านอาหารดนตรีสด(บาร์) ร้านโล่ง เสียงดังมาก เวลา 22.00-01.30 ติดกับบ้านเรือนประชาชน,2022-7Z4ZBY,"['100.69911', '13.85988']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/7fb051b2a165c927a07ebdcd36a7744f0d8e3ae5.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cc622fc5a4103040a0848e308b6a6d9e9ce487b4.jpg,125 ถนน เลียบคลองสอง แขวง บางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,คลองสามวา,บางชัน,กรุงเทพมหานคร,2022-12-06 16:15:38.887278+00,{เสียงรบกวน},inprogress,,0,กำลังดำเนินการ
448,289040,เสียงรบกวน,19,กรุงเทพมหานคร,เรื่อง เปิดร้านอาหารดนตรีสด(บาร์) ร้านโล่ง เสียงดังมาก เวลา 22.00-01.30 ติดกับบ้านเรือนประชาชน,2022-KYLWTH,"['100.69911', '13.85986']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3b035e64e1c0308801d0a58d29506c37b9dac4a1.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cef955fef72f69135c167a29b72c351d12620720.jpg,125 ถนน เลียบคลองสอง แขวง บางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,คลองสามวา,บางชัน,กรุงเทพมหานคร,2022-12-06 16:13:31.983966+00,{เสียงรบกวน},inprogress,,0,กำลังดำเนินการ
449,289038,ถนน,12,กรุงเทพมหานคร,รถจอด ทิ้งข้างถนนหมู่บ้าน จนผุ ไม่น่ามีเจ้าของแล้ว,2022-GQBF3L,"['100.45916', '13.66830']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/295d7131fbbe7bfdcda19b133f26d9321653aa33.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/db2c81e5fcb4c170eb554432d290f540ced5d12a.jpg,1363 พระรามที่ 2 ซอย 43 แขวง บางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,จอมทอง,บางมด,กรุงเทพมหานคร,2022-12-06 16:12:35.417251+00,{ถนน},finish,5,0,เสร็จสิ้น
450,289036,จราจร,91,กรุงเทพมหานคร,รถมอเตอร์ไซท์ฝ่าไฟแดงและไม่จอดในช่องจอดมอเตอร์ไซท์,2022-EN33TC,"['100.55935', '13.72008']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a32eb4a14a99723c8534b861e905858a85f45fe8.jpg,,2505/5 ถนนพระรามที่ ๔ แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-06 16:05:21.975447+00,{จราจร},inprogress,,0,รอรับเรื่อง
451,289033,เสียงรบกวน,19,กรุงเทพมหานคร,เรื่อง เปิดร้านอาหารดนตรีสด(บาร์) ร้านโล่ง เสียงดังมาก เวลา 22.00-01.30 ติดข้างกับบ้านเรือนประชาชน,2022-7KE4BP,"['100.69911', '13.85985']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/fee9026435d60c2177896cbf63a8430441212032.jpg,,125 ถนน เลียบคลองสอง แขวง บางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,คลองสามวา,บางชัน,กรุงเทพมหานคร,2022-12-06 16:02:56.410783+00,{เสียงรบกวน},inprogress,,0,กำลังดำเนินการ
452,289031,"ถนน,เสียงรบกวน",19,กรุงเทพมหานคร,Big​ C​ Mini​ ใน​ปั๊มน้ำมัน​บางจาก​ถนนนวมิน​ทร์​ มีการก่อสร้างเสียงดัง​ ตัดเหล็ก​ทั้งคืน​ มา​ 3​ คืนติดกันแล้ว  หนวกหู​มากนอนไม่หลับเลย,2022-CL9C8U,"['100.65139', '13.79296']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c02feeae887691475ac4dec96b8b9d139dd52672.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1e6f52d8a76987ed1e000accaefaed142ef74aa2.jpg,54/19 ซ. นวมินทร์ 26 แยก 1 แขวง นวมินทร์ เขต บึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,บึงกุ่ม,นวมินทร์,กรุงเทพมหานคร,2022-12-06 16:00:02.694332+00,"{ถนน,เสียงรบกวน}",finish,5,0,เสร็จสิ้น
453,289028,แสงสว่าง,12,กรุงเทพมหานคร,ไฟไหม้,2022-9DF67B,"['100.63680', '13.74897']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c6b11a1dd136b10ae265fd7e858a77b7a3e29569.jpg,,68/2 พระราม 9 ซอย 57 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,จังหวัดกรุงเทพมหานคร,2022-12-06 15:44:20.520011+00,{แสงสว่าง},finish,,0,เสร็จสิ้น
454,289027,น้ำท่วม,78,กรุงเทพมหานคร,น้ำขังบริเวณแยกพระราม9-รัชดา หน้าคอนโด Ideo Mobi rama 9 ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,2022-DH2KAZ,"['100.56547', '13.75584']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/acdacb233214edfa1ed4e9337fa07816e7143631.jpg,,24 ถนน พระราม 9 แขวง ห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2022-12-06 15:39:06.969436+00,{น้ำท่วม},inprogress,,0,รอรับเรื่อง
455,289021,"ถนน,ความปลอดภัย,สายไฟ,แสงสว่าง",12,กรุงเทพมหานคร,"แจ้งเรีื่องเพิ่มเติม ถนนจุดนี้ได้มอบให้เป็นสาธารณะประโยชน์แล้วค่ะ

ได้โปรดติดตาม และอำนวยความสะดวกให้ประชาชนด้วยเทอออค่ะ

จุดบริเวณดังกล่าว

จุดนี้ในตอนกลางคืนไม่มีไฟส่องทางให้แสงสว่างใดๆทั้งสิ้น   เปลี่ยวมากอันตราย ควรได้รับการปรับปรุงแก้ไขอย่างเร่งด่วน 

อีกทั้งพื้นถนน ขรุขระ ไม่เรียบ อันตราย แกผู้สัญจรไปมา สายไฟ ห้อยลงมาไม่เรียบร้อย 

อยากให้ผู้เกี่ยวข้องรีบเข้ามาดูแลอย่างเร่งด่วนที่สุดค่ะ ก่อนเกิดเหตุการณ์ร้ายแรงอื่นๆตามต่อมา",2022-KE893P,"['100.57890', '13.93869']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/84c7e687e5257786fec3deae356531f30e2f9e7e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/242740db2eaa7302b659e551c8ce84cd7181f3ba.jpg,198/51มบ.พลีโน่ดอนเมือง สรงประภา แขวง สีกัน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,สีกัน,กรุงเทพมหานคร,2022-12-06 15:15:38.62742+00,"{ถนน,ความปลอดภัย,สายไฟ,แสงสว่าง}",inprogress,,0,กำลังดำเนินการ
456,289020,"การเดินทาง,กีดขวาง",6,กรุงเทพมหานคร,อู่ซ่อมรถเอารถมาจอดริมถนนในซอยพหลโยธิน 63 มากกว่า 10 คัน กีดขวางการเดินทาง,2022-6NWL48,"['100.59703', '13.88567']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a75be830234131d503016c85e59620c71a42fce2.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/5f019e5dd0febd1e0eda5046258eff91bddd3c15.jpg,45 ซอย พหลโยธิน 63 แขวง อนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,อนุสาวรีย์,กรุงเทพมหานคร,2022-12-06 15:14:14.655858+00,"{การเดินทาง,กีดขวาง}",finish,5,0,เสร็จสิ้น
457,289017,เสียงรบกวน,12,กรุงเทพมหานคร,เสียงดังรบกวนยามวิกาล ได้โทรแจ้งเจ้าหน้าที่ตำรวจไปแล้วเบอร์191ช่วงเวลา20:48น.ว่ามีการกินเลี้ยงเปิดเพลงใส่เครื่องขยายเสียงและโทรเบอร์สน.สุวินทวงศ์ซึ่งเป็นพื้นที่รับผิดชอบเมื่อเวลา20:56น. แต่ปัจจุบันเวลา22:02น. ยังคงมีเสียงดังรบกวนมาจากเต้นท์รถเพ้ง101สาขาขนส่งพื้นที่4 (อัดคลิปวิดิโอไว้ทั้งหมด12คลิปตั้งเวลาเวลาที่เต้นท์รถดังกล่าวเริ่มเปิดเพลงเสียงดังตั้งแต่เวลา19น.กว่าๆจนถึง22น. รบกวนทางเจ้าหน้าที่ลงโทษขั้นเด็ดขาดกับพฤติกรรมแบบนี้เถอะค่ะ,2022-AH27XT,"['100.87190', '13.79113']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/603020a3c34cba615c36553154d1174381b934c0.jpg,,13/28 หมู่ 6 ลำต้อยติ่ง แขวง ลำต้อยติ่ง เขต หนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,หนองจอก,ลำต้อยติ่ง,กรุงเทพมหานคร,2022-12-06 15:05:41.838343+00,{เสียงรบกวน},finish,5,0,เสร็จสิ้น
458,289016,กีดขวาง,91,กรุงเทพมหานคร,จอดรถในที่ห้ามจอด,2022-LX7MMW,"['100.48973', '13.77278']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d3155c613a8edbb75430a26d27d4f78c463699a5.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/efeff8d1ca19e15d12a4691e12155afc4be9cd4e.jpg,1 ถ. อรุณอมรินทร์ แขวง บางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางยี่ขัน,กรุงเทพมหานคร,2022-12-06 15:02:48.907605+00,{กีดขวาง},finish,3,0,เสร็จสิ้น
459,289015,,19,กรุงเทพมหานคร,ร้านเสียงดนตรีดังมากในตอนกลางคืน,2022-KT49G9,"['100.48973', '13.77278']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e272f84ec80fe5ade4048b39bfb1120d9e6b4125.jpg,,1 ถ. อรุณอมรินทร์ แขวง บางยี่ขัน เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,บางพลัด,บางยี่ขัน,กรุงเทพมหานคร,2022-12-06 15:00:00.258071+00,{},inprogress,,0,กำลังดำเนินการ
460,289014,,9,กรุงเทพมหานคร,ทางเขตฯ เพิ่งมาทำไปได้ไม่นาน ก็พังอีกแล้ว แถมมีใครไม่รู้เอาหินก้อนใหญ่มาใส่หลุม ทำรถมอไซด์เกือบล้ม คราวนี้อยากให้ทำดีๆ ใช้ของที่มีคุณภาพ จะได้ไม่พังบ่อยๆ ฝากด้วยครับ,2022-8PQRWQ,"['100.34711', '13.76862']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cab8d0595d0c5935c4ef6adbf2ec2324b54524ef.jpg,,16/26 หมู่ 2 ตึก a ห้อง 9 ซ.บ้านสวนบางพรม แขวง ทวีวัฒนา เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย,ทวีวัฒนา,ทวีวัฒนา,กรุงเทพมหานคร,2022-12-06 14:57:30.267849+00,{},inprogress,,0,กำลังดำเนินการ
461,289013,สอบถาม,12,กรุงเทพมหานคร,มานั่งกินข้าวที่ร้านอาหารลักษณะดังภาพ อยากสอบถามว่าลูกค้าสามารถสูบบุหรี่ในร้านได้หรือไม่,2022-FE9MWP,"['100.58477', '13.81959']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/5ff8289d2c29e6a697391de049d4579adabc0d09.jpg,,900 ถ. เสนานิคม 1 แขวง จันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จันทรเกษม,กรุงเทพมหานคร,2022-12-06 14:37:37.546963+00,{สอบถาม},inprogress,,0,กำลังดำเนินการ
462,289012,,6,กรุงเทพมหานคร,น้ำจากร้านอาหารโครงการติดสถานีเสนา ฝากเจ้าหน้าที่เขตมาช่วยดูหน่อยครับ เคยแจ้งแล้วก็มาแก้ซักพักก็เป็นใหม่ น้ำสกปรกเหม็นด้วยฮะ ทำน่าเกลียดมาก ฝากเขตจตุจักรด้วยนะครับ ขอบคุณครับ,2022-3LNHWZ,"['100.57327', '13.83621']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c20286219229d5d18ea15590d3e80cf3d3b3c270.jpg,,1973/3 ซอย พหลโยธิน แขวง ลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,ลาดยาว,กรุงเทพมหานคร,2022-12-06 14:37:29.006006+00,{},inprogress,,0,กำลังดำเนินการ
463,289008,,12,กรุงเทพมหานคร,"รถขายไส้กรอกทอด จอดขายตรงหัวมุมเลี้ยวเข้าซอยพอ ทำให้เวลารถจะเลี้ยวเข้าต้องเลี้ยวเลยไปอีกเลนนึง ซึ่งเป็นเลนรถสวนกัน ก่อให้เกิดความอัตรายอย่างมาก
และซึ่งตรงนั้นไม่สามารถจอดขายของได้อยู่แล้ว",2022-DQVQAU,"['100.46985', '13.75942']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1174667db5951539ae5122d5fdd344b3f2a86fef.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/44f5cf6ba916455919f0e7f6ad2af66a9f66e284.jpg,18 ซอย จรัญสนิทวงศ์ 35 แขวง บางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,บ้านช่างหล่อ,กรุงเทพมหานคร,2022-12-06 14:30:26.384256+00,{},finish,5,0,เสร็จสิ้น
464,289007,,12,กรุงเทพมหานคร,เด็กเล็กมาขายพวงมาลัย,2022-634X6W,"['100.55875', '13.72063']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/c026ba85f1fb7da2be10371724660b06c851da5a.jpg,,88 Ratchadapisek Road แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-06 14:26:21.330873+00,{},inprogress,,0,รอรับเรื่อง
465,289006,เสียงรบกวน,19,กรุงเทพมหานคร,ร้านเหล้าเสียงดัง,2022-GDWRHE,"['100.57505', '13.73139']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/4da1ba589c94436d4155d2c013548d09f9bcf4da.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ef5eb8405d1ce7b5c72d6b7cddaaf07810a4f996.jpg,36 ซอย สุขุมวิท 49/1 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-06 14:24:07.558151+00,{เสียงรบกวน},finish,5,0,เสร็จสิ้น
466,289003,,12,กรุงเทพมหานคร,มีผู้อายุต่ำกว่า20ปีในสถานบันเทิง ขอให้เจ้าหน้าที่เข้าไปตรวจสอบ,2022-4U87YP,"['100.57067', '13.83230']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/21ccf3f9f9d82ecbda4c2b5512b0be15f75eb0bf.jpg,,29 ซอย พหลโยธิน 37 แขวง ลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,ลาดยาว,กรุงเทพมหานคร,2022-12-06 14:15:54.811307+00,{},inprogress,,0,รอรับเรื่อง
467,289002,,6,กรุงเทพมหานคร,หาบเร่แผงลอย,2022-9LQCNF,"['100.53061', '13.74457']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d5f8423d50006262724feba9fbc7fd696084e790.jpg,,211 ถ. พญาไท แขวง ปทุมวัน เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,ปทุมวัน,กรุงเทพมหานคร,2022-12-06 14:14:05.269148+00,{},inprogress,,0,กำลังดำเนินการ
468,289001,ทางเท้า,6,กรุงเทพมหานคร,มีการนำโต๊ะเก้าอี้มาวางบนทางเท้าให้ลูกค้าทานอาหารโดยจอดรถปิกอัพบรรทุกอาหาร ก่อน 09.00 น.,2022-9QY7RB,"['100.53512', '13.73949']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/079881593e0d7fea348bf6c7228c396f8b34d16c.jpg,,1 อังรีดูนังค์ แขวง ปทุมวัน เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,ปทุมวัน,กรุงเทพมหานคร,2022-12-06 14:13:35.678138+00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
469,288998,สัตว์จรจัด,12,กรุงเทพมหานคร,มีหมาจรจัดเข้ามานอนและทำความรำคาญค่ะ,2022-4KEGUZ,"['100.60691', '13.79982']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/7414e904a2605d58637d138c7565714cb2ee9a85.jpg,,148 ถ. นาคนิวาส แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2022-12-06 14:05:36.344641+00,{สัตว์จรจัด},inprogress,,0,กำลังดำเนินการ
470,288997,"ถนน,ความปลอดภัย,แสงสว่าง",12,กรุงเทพมหานคร,ถนนเส้นนี้ไฟถนนดับบ่อยมากและพบเสาไฟบางต้นก็ไม่มีหลอดไฟค่ะ ทำให้ผู้คนที่ขับรถในตอนกลางคืนอาจจะมองทัศนียภาพไม่ชัดเจนเพราะไม่มีไฟส่องสว่างหรืออาจจะทำให้เกิดอุบัติเหตุได้ จึงอยากให้หน่วยงานที่เกี่ยวข้องช่วยเข้ามาแก้ไขปัญหาไฟดับให้ค่ะ,2022-MLDKLL,"['100.39505', '13.75650']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d19dd189b5789b69ad6d89f51d820b1436ddb8d6.jpg,,5/16 ซ. ทวีวัฒนา-กาญจนภิเษก 13 แขวง ทวีวัฒนา เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย,ทวีวัฒนา,ทวีวัฒนา,กรุงเทพมหานคร,2022-12-06 14:00:38.506698+00,"{ถนน,ความปลอดภัย,แสงสว่าง}",inprogress,,0,กำลังดำเนินการ
471,288996,"ถนน,ร้องเรียน,ความปลอดภัย,แสงสว่าง,จราจร",12,กรุงเทพมหานคร,เคยแจ้งไปแล้วว่า3แยกวัดสิงห์มืดไม่ส่องถนนไม่มี ก็ไม่มีการปรับปรุง เวบาคนข้ามถนนจะโดนรถชนเอา สัญญาณไฟจราจร​ก็เปิดสีแดงกระพริบ ทำไมไม่เปิด เขียวเหลืองแดงเลยครับ ทำไมทำให้เป็นแยกวัดใจ อุบัติเหตุเกิดบ่อยก็ไม่ปรับแก้ไขไรเลยร้องเรียนไม่ครั้งนึงก็ถ่ายรูปมาแค่ผักชีโรยหน้า รบกวนแก้ไขจริงๆจังๆสักทีนะครับ,2022-KEZBWH,"['100.44573', '13.68515']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e51c517293aef6780a5b134c6196e8dc7aaa2eb7.jpg,,35 เอกชัย 43 แขวง บางขุนเทียน เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,จอมทอง,บางขุนเทียน,กรุงเทพมหานคร,2022-12-06 13:58:51.509436+00,"{ถนน,ร้องเรียน,ความปลอดภัย,แสงสว่าง,จราจร}",inprogress,,0,รอรับเรื่อง
472,288993,สัตว์จรจัด,17,กรุงเทพมหานคร,หมาจรจัด : ต้องการให้จับออกไปครับ - กัดกัน- ออกลูก- ขับถ่ายสกปรก,2022-GGA3LL,"['100.46393', '13.77666']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e03e99742c9f5a574b6e83013da3b86aa961ed82.jpg,,187 72 ถ. บางขุนนนท์ แขวง บางขุนนนท์ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,บางขุนนนท์,กรุงเทพมหานคร,2022-12-06 13:47:21.252509+00,{สัตว์จรจัด},inprogress,,0,กำลังดำเนินการ
473,288992,"ทางเท้า,ต้นไม้,สายไฟ",12,กรุงเทพมหานคร,ริมถนนรามอินทรา บริเวณ ซอย 60 ต้นไม้ โต บดบังทัศนวิสัย มีใบไม้ และกิ่งไม้  พันติดกับ สายไฟฟ้าและ สายสื่อสาร ใบไม้หล่นบนพื้นถนน และ ฟุตบาท เยอะ ไม่มีการทำความสะอาด ควรตัดแต่ง หรือ ตัด ออกเลยครับ เพราะ ไม่ได้ ใ้ห้ร่มเงาใดๆ,2022-H8KRLN,"['100.66980', '13.83135']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/000834ae8946d762835705f3ab282f24f9c6dd9d.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/19a7cd78d64df9840a2e923f33cabe315746965f.jpg,606 ถ. รามอินทรา แขวง รามอินทรา เขตคันนายาว กรุงเทพมหานคร 10230 ประเทศไทย,คันนายาว,รามอินทรา,กรุงเทพมหานคร,2022-12-06 13:46:17.306552+00,"{ทางเท้า,ต้นไม้,สายไฟ}",finish,4,0,เสร็จสิ้น
